movieId,title,genres,keywords
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,space|adventure|sci-fi|nasa|alien
2047,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical,fantasy world|talking animals|fantasy|based on a book|magic
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,disney|cartoon|animated|animation|disney animated feature
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,musical|kids and family|fun movie|family|disney
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,kids|disney|cars|kids and family|racing
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,fun movie|disney|race|cars|racing
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,childhood|magic|halloween|witches|witch
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,good sequel|kids and family|sequels|kids|sequel
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,family|children|adventure|kids|kids and family
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,comedy|gunfight|western|family|fun movie
2056,In Search of the Castaways (1962),Adventure|Children,natural disaster|family|island|adventure|based on a book
2057,"Incredible Journey, The (1963)",Adventure|Children,dogs|disney|animal movie|dog|animals
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,suspense|corruption|police corruption|conspiracy|tense
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,cute|girlie movie|family|remake|switching places
2060,BASEketball (1998),Comedy,hilarious|funniest movies|stupid as hell|comedy|sports
2061,Full Tilt Boogie (1997),Documentary,fun movie|very interesting|original|independent film|documentary
2062,"Governess, The (1998)",Drama|Romance,judaism|london|amazing photography|period piece|scotland
2063,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance,french|relationships|golden palm|melancholic|intimate
2064,Roger & Me (1989),Documentary,business|capitalism|documentary|politics|corporate america
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,whimsical|new jersey|original|fantasy|bittersweet
2066,Out of the Past (1947),Film-Noir,downbeat|private detective|film noir|black and white|noir
2067,Doctor Zhivago (1965),Drama|Romance|War,revolution|amazing cinematography|70mm|epic|love story
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,family drama|masterpiece|swedish|intimate|criterion
2069,"Trip to Bountiful, The (1985)",Drama,oscar (best actor)|sentimental|touching|texas|oscar (best actress)
2070,Tender Mercies (1983),Drama|Romance|Western,drinking|character study|texas|music|oscar (best actor)
2071,And the Band Played On (1993),Drama,history|based on book|based on a book|gay|aids
2072,"'burbs, The (1989)",Comedy,paranoia|eccentricity|comedy|dark humor|suburbia
2073,Fandango (1985),Comedy,nostalgic|friendship|unlikely friendships|road trip|road movie
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,vienna|criterion|nazis|erotic|bdsm
2075,Mephisto (1981),Drama|War,bleak|fascism|nazis|germany|nazi
2076,Blue Velvet (1986),Drama|Mystery|Thriller,strange|dark|surreal|weird|lynch
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,good|family|beautiful scenery|adventure|runaway
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,animated|animals|jungle|animation|disney animated feature
2079,Kidnapped (1960),Adventure|Children|Drama,original|based on a book|treasure|adventure|scotland
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,animals|cartoon|animation|dog|disney animated feature
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,fairy tale|animated|cartoon|animation|disney animated feature
2082,"Mighty Ducks, The (1992)",Children|Comedy,underdog|kids|fun movie|mentor|sports
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,puppets|ghosts|holiday|christmas|muppets
2084,Newsies (1992),Children|Musical,new york city|dance|music|dancing|musical
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,animals|cartoon|animation|kids and family|disney animated feature
2086,One Magic Christmas (1985),Drama|Fantasy,childhood|family|children|holiday|christmas
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,childhood|animation|children|peter pan|disney animated feature
2088,Popeye (1980),Adventure|Comedy|Musical,original|music|surreal|adapted from:comic|cartoon
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,sequels|sequel|talking animals|disney animated feature|animation
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,disney|children|adventure|animation|disney animated feature
2091,Return from Witch Mountain (1978),Children|Sci-Fi,original|kids|fun movie|sequels|sequel
2093,Return to Oz (1985),Adventure|Children|Fantasy,fantasy world|fantasy|based on a book|dark fantasy|oscar (best effects - visual effects)
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,superheroes|super hero|superhero|based on a comic|adventure
2095,"Shaggy D.A., The (1976)",Children|Comedy,disney|original|fun movie|family|dog
2096,Sleeping Beauty (1959),Animation|Children|Musical,fairy tales|70mm|animation|fairy tale|disney animated feature
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,witch|based on a book|adapted from:book|dark fantasy|dark
2098,Son of Flubber (1963),Children|Comedy,disney|original|family|sequels|sequel
2099,Song of the South (1946),Adventure|Animation|Children|Musical,disney|stereotypes|animals|cartoon|based on a book
2100,Splash (1984),Comedy|Fantasy|Romance,sweet|love story|romance|romantic|romantic comedy
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,slavery|us history|history|indians|native americans
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,animals|disney|musical|animation|cartoon
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,chase|original|family|greed|adventure
2104,Tex (1982),Drama,runaway|coming-of-age|adapted from:book|based on a book|coming of age
2105,Tron (1982),Action|Adventure|Sci-Fi,computer animation|computer game|video game|cyberpunk|technology
2106,Swing Kids (1993),Drama|War,nazi|jews|nazis|germany|world war ii
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,teens|horror|franchise|slasher|halloween
2108,L.A. Story (1991),Comedy|Romance,surreal|magic realism|love story|los angeles|story
2109,"Jerk, The (1979)",Comedy,classic|hilarious|funniest movies|comedy|rags to riches
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,comedy|film noir|parody|spoof|private detective
2111,"Man with Two Brains, The (1983)",Comedy,goofy|funny|mad scientist|farce|comedy
2112,Grand Canyon (1991),Crime|Drama,unlikely friendships|life|existentialism|friendship|social commentary
2113,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller,original|monster|splatter|horror|rats
2114,"Outsiders, The (1983)",Drama,literary adaptation|book|based on a book|based on book|adapted from:book
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,archaeology|adventure|indiana jones|treasure hunt|oscar (best effects - visual effects)
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,book was better|based on a book|animation|wizards|adapted from:book
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,dystopia|based on a book|dystopic future|adapted from:book|george orwell
2118,"Dead Zone, The (1983)",Thriller,adapted from:book|adaptation|suspense|based on a book|supernatural
2119,Maximum Overdrive (1986),Horror,absurd|silly|ridiculous|cult classic|awesome soundtrack
2120,Needful Things (1993),Drama|Horror,adaptation|devil|based on a book|adapted from:book|small town
2121,Cujo (1983),Horror|Thriller,dogs|dog|horror|adapted from:book|based on a book
2122,Children of the Corn (1984),Horror|Thriller,cult|supernatural|horror|small town|creepy
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,cartoon|dogs|dog|talking animals|animation
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,gothic|goth|dysfunctional family|based on a tv show|macabre
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,love story|chick flick|girlie movie|romantic|fairy tale
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,chase|thriller|surveillance|suspense|conspiracy
2128,Safe Men (1998),Comedy,caper|gangsters|independent film|heist|comedy
2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die) (1997)",Documentary,classic car|original|life|bollywood|documentary
2130,Atlantic City (1980),Crime|Drama|Romance,drugs|casino|gangsters|coen bros|gangster
2131,Autumn Sonata (Höstsonaten) (1978),Drama,intimate|relationships|bleak|criterion|mother daughter relationship
2132,Who's Afraid of Virginia Woolf? (1966),Drama,drinking|oscar (best cinematography)|based on a play|relationships|oscar (best actress)
2133,Adventures in Babysitting (1987),Adventure|Comedy,teen|1980s|adventure|80s|fun movie
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,1980s|teens|teen|geeks|teen movie
2135,Doctor Dolittle (1967),Adventure|Children|Musical,fantasy|musical|talking animals|animals|oscar (best music - original song)
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,comedy|alter ego|story|buddy movie|love
2137,Charlotte's Web (1973),Animation|Children,based on book|cartoon|adapted from:book|animals|animation
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,based on book|animation|adapted from:book|based on a book|rabbits
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,adapted from:book|based on a book|animated|based on book|animation
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,high fantasy|fantasy|modern fantasy|fantasy world|dark fantasy
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,immigrants|family|animated|cartoon|animation
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,sequels|animated|cartoon|sequel|animation
2143,Legend (1985),Adventure|Fantasy|Romance,modern fantasy|fairy tale|high fantasy|fantasy|dark fantasy
2144,Sixteen Candles (1984),Comedy|Romance,high school|teens|geeks|teen|teen movie
2145,Pretty in Pink (1986),Comedy|Drama|Romance,1980s|teens|high school|teen|teen movie
2146,St. Elmo's Fire (1985),Drama|Romance,teen movie|teen|unlikely friendships|friendship|1980s
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,70mm|book|based on book|adapted from:book|based on a book
2148,House (1986),Comedy|Fantasy|Horror,demons|supernatural|ghosts|horror|haunted house
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,sequels|horror|original|haunted house|sequel
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,desert|comedy|humorous|culture clash|africa
2151,"Gods Must Be Crazy II, The (1989)",Comedy,culture clash|desert|adventure|sequels|africa
2152,Air Bud: Golden Receiver (1998),Children|Comedy,football|family|animals|sports|dog
2153,"Avengers, The (1998)",Action|Adventure,predictable|bad plot|horrible|based on a tv show|original
2154,How Stella Got Her Groove Back (1998),Drama|Romance,romance|romantic comedy|love story|romantic|chick flick
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,adolescence|coming-of-age|single father|dysfunctional family|coming of age
2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,spanish|italy|marriage|romantic|women
2157,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance,love story|original|story|romantic|spanish
2158,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror,violence|sequels|murder|good sequel|serial killer
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,brutal|murder|brutality|disturbing|serial killer
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,psychological|scary|paranoia|creepy|horror
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,high fantasy|based on a book|fantasy|fantasy world|imagination
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,magic|sequels|fantasy world|fantasy|sequel
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,silly|so bad it's funny|cult film|parody|spoof
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,surfing|so bad it's funny|violence|splatter|nazis
2165,Your Friends and Neighbors (1998),Comedy|Drama,sexualized violence|dialogue|dialogue driven|sexual|relationships
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,weed|great acting|drugs|friendship|powerful ending
2167,Blade (1998),Action|Horror|Thriller,super hero|action|based on a comic|vampire|vampires
2168,Dance with Me (1998),Drama|Romance,so bad it's funny|hip hop|music|dance|dancing
2169,Dead Man on Campus (1998),Comedy,silly fun|funny|weed|comedy|college
2170,Wrongfully Accused (1998),Action|Comedy,silly|hilarious|silly fun|parody|spoof
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,relationships|destiny|romantic comedy|romantic|independent film
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,teenager|school|teen|teen movie|girlie movie
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,imagination|allegory|time travel|medieval|dark fantasy
2174,Beetlejuice (1988),Comedy|Fantasy,comedy|supernatural|weird|afterlife|ghosts
2175,Déjà Vu (1997),Drama|Romance,love story|romance|romantic|love|destiny
2176,Rope (1948),Crime|Drama|Thriller,tense|suspense|crime|murder|hitchcock
2177,Family Plot (1976),Comedy|Thriller,greed|murder|suspense|kidnapping|hitchcock
2178,Frenzy (1972),Thriller,police investigation|murder|suspense|serial killer|hitchcock
2179,Topaz (1969),Thriller,suspense|cold war|spying|espionage|hitchcock
2180,Torn Curtain (1966),Thriller,cold war|spying|east germany|espionage|hitchcock
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,obsession|psychology|suspense|psychological|hitchcock
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,crime|police investigation|mistaken identity|suspense|hitchcock
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,espionage|suspense|assassin|assassination|hitchcock
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,suspense|dark humor|coen bros|death|hitchcock
2185,I Confess (1953),Thriller,suspense|guilt|police investigation|murder|hitchcock
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,oscar (best cinematography)|suspense|murder|imdb top 250|hitchcock
2187,Stage Fright (1950),Mystery|Romance|Thriller,talky|murder mystery|suspense|murder|hitchcock
2188,54 (1998),Drama,drugs|new york|good soundtrack|drug abuse|new jersey
2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,animation|sexual|male nudity|weird|surreal
2190,Why Do Fools Fall In Love? (1998),Drama,original|biography|women|musical|biopic
2191,"Merry War, A (1997)",Comedy,literary adaptation|life philosophy|book was better|based on a book|george orwell
2192,See the Sea (1997),Thriller,melancholic|original|relationships|intimate|coen bros
2193,Willow (1988),Action|Adventure|Fantasy,wizards|magic|fantasy world|fantasy|high fantasy
2194,"Untouchables, The (1987)",Action|Crime|Drama,oscar (best directing)|gangsters|gangster|oscar (best supporting actor)|organized crime
2195,Dirty Work (1998),Comedy,hilarious|chase|saturday night live|funny|comedy
2196,Knock Off (1998),Action,kung fu|hong kong|action|fight scenes|martial arts
2197,Firelight (1997),Drama,19th century|love story|beautifully filmed|romance|race issues
2198,Modulations (1998),Documentary,good soundtrack|dance|documentary|musicians|music
2199,Phoenix (1998),Crime|Drama,corruption|heist|police corruption|gangsters|gambling
2200,Under Capricorn (1949),Drama,suspenseful|australia|suspense|costume drama|hitchcock
2201,"Paradine Case, The (1947)",Drama,courtroom|lawyer|suspense|murder|hitchcock
2202,Lifeboat (1944),Drama|War,claustrophobic|german|wartime|world war ii|hitchcock
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,suspense|imdb top 250|small town|tense|hitchcock
2204,Saboteur (1942),Mystery|Thriller,espionage|wartime|chase|suspense|hitchcock
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,comedy|marriage|screwball|screwball comedy|hitchcock
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,murder|paranoia|obsession|suspense|hitchcock
2207,Jamaica Inn (1939),Drama,chase|suspense|greed|costume drama|hitchcock
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,conspiracy|imdb top 250|train|criterion|hitchcock
2209,Young and Innocent (1937),Crime|Thriller,murder mystery|chase|suspense|murder|hitchcock
2210,Sabotage (1936),Thriller,suspenseful|espionage|suspense|london|hitchcock
2211,Secret Agent (1936),Thriller,suspense|spy|spying|espionage|hitchcock
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,suspense|kidnapping|criterion|assassination|hitchcock
2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller,suspenseful|mystery|chase|suspense|hitchcock
2215,Rich and Strange (1931),Comedy|Romance,screwball|suspenseful|murder|suspense|hitchcock
2216,"Skin Game, The (1931)",Drama,original|talky|1930s|suspense|hitchcock
2218,Juno and the Paycock (1930),Drama,original|family|suspense|irish|hitchcock
2219,Murder! (1930),Mystery|Thriller,guilt|police investigation|murder mystery|murder|hitchcock
2221,Blackmail (1929),Drama|Thriller,guilt|murder|talky|silent|hitchcock
2226,"Ring, The (1927)",Drama,chase|original|suspense|silent|hitchcock
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,suspenseful|serial killer|criterion|silent|hitchcock
2231,Rounders (1998),Drama,narrated|great acting|mentor|gambling|poker
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,paranoia|original|low budget|claustrophobic|maze
2233,Digging to China (1998),Drama,family|fantasy world|original|disability|friendship
2234,Let's Talk About Sex (1998),Drama,lesbian|sexual|pornography|sex|women
2236,Simon Birch (1998),Drama,drama|tear jerker|sentimental|based on book|based on a book
2237,Without Limits (1998),Drama,mentor|biographical|sports|olympics|biopic
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,nazis|holocaust|camp|world war ii|fascism
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,passionate|sexual|erotic|stranded|fascism
2240,My Bodyguard (1980),Drama,teens|teen|teen movie|high school|bullying
2241,Class (1983),Comedy,school|virginity|nudity (topless)|teen|teen movie
2242,"Grandview, U.S.A. (1984)",Drama,predictable|original|plot|bdsm|small town
2243,Broadcast News (1987),Comedy|Drama|Romance,great acting|workplace|romance|relationships|journalism
2244,"Allnighter, The (1987)",Comedy|Romance,80s|bad acting|original|teen movie|college
2245,Working Girl (1988),Comedy|Drama|Romance,romantic comedy|workplace|business|1980s|girlie movie
2246,Stars and Bars (1988),Action|Comedy|Romance,farce|comedy|silly fun|slapstick|original
2247,Married to the Mob (1988),Comedy,oscar (best directing)|off-beat comedy|organized crime|mob|mafia
2248,Say Anything... (1989),Comedy|Drama|Romance,high school|teens|romantic|teen movie|teen
2249,My Blue Heaven (1990),Comedy,gangster|organized crime|hit men|mob|mafia
2250,Men Don't Leave (1990),Drama,bittersweet|family drama|depression|death|drama
2252,Hero (1992),Comedy|Drama,redemption|good|chase|feel-good|homeless
2253,Toys (1992),Comedy|Fantasy,visually stunning|dreamlike|surrealism|toys|surreal
2255,Young Doctors in Love (1982),Comedy,nudity (topless)|silly|comedy|parody|spoof
2256,Parasite (1982),Horror|Sci-Fi,post-apocalyptic|scifi|post apocalyptic|future|futuristic
2257,No Small Affair (1984),Comedy|Romance,san francisco|teen|love|teenager|mother-son relationship
2258,"Master, The (1984)",Action,original|mentor|fight scenes|martial arts|ninja
2259,Blame It on Rio (1984),Comedy|Romance,pornography|nudity (topless - notable)|nudity|nudity (full frontal - notable)|sexy
2260,Wisdom (1986),Crime|Drama,fantasy|revenge|police|original|chase
2261,One Crazy Summer (1986),Comedy,teen|dumb but funny|humorous|teen movie|goofy
2262,About Last Night... (1986),Comedy|Drama|Romance,nudity (topless)|romantic|nudity (topless - notable)|love story|relationships
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,sacrifice|apocalypse|end of the world|supernatural|biblical
2264,We're No Angels (1989),Comedy|Crime,prison|idiotic|remake|original|comedy
2265,Nothing But Trouble (1991),Adventure|Comedy,so bad it's funny|weird|small town|cult film|chase
2266,"Butcher's Wife, The (1991)",Comedy|Romance,new york|love|destiny|romantic comedy|romantic
2267,Mortal Thoughts (1991),Mystery|Thriller,murder mystery|police investigation|new jersey|murder|suspense
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,drama|court|lawyer|courtroom|lawyers
2269,Indecent Proposal (1993),Drama|Romance,adultery|love story|las vegas|love|relationships
2271,Permanent Midnight (1998),Drama,drug abuse|writer's life|drugs|drug addiction|addiction
2272,One True Thing (1998),Drama,mother daughter relationship|family drama|father daughter relationship|dysfunctional family|cancer
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,good action|comedy|buddy movie|action|martial arts
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,cult film|post-apocalyptic|awesome soundtrack|post apocalyptic|rock and roll
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,drama|family drama|sexuality|relationships|adoption
2278,Ronin (1998),Action|Crime|Thriller,espionage|realistic action|car chase|action|chase
2279,Urban Legend (1998),Horror|Thriller,murder|death|teen movie|slasher|horror
2280,Clay Pigeons (1998),Crime,independent film|dark humor|murder|serial killer|small town
2281,Monument Ave. (1998),Action|Crime|Drama,crime|independent film|gangsters|boston|irish
2282,Pecker (1998),Comedy|Drama,nudity (full frontal - notable)|obsession|art|independent film|weird
2283,"Sheltering Sky, The (1990)",Drama,africa|visually appealing|cinematography|desert|mother-son relationship
2284,Bandit Queen (1994),Drama,indians|poignant|foreign|brutality|social commentary
2285,If.... (1968),Drama,surrealism|rebellion|criterion|surreal|golden palm
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,pornography|spoof|cult classic|parody|original
2287,Them! (1954),Horror|Sci-Fi|Thriller,desert|sci fi|scifi|sci-fi|science fiction
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,gory|horror|claustrophobic|paranoia|alien
2289,"Player, The (1992)",Comedy|Crime|Drama,talky|cynical|satire|hollywood|satirical
2290,Stardust Memories (1980),Comedy|Drama,existentialism|original|talky|sarcasm|coen bros
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,loneliness|weird|fairy tale|dark fantasy|depp & burton
2292,Overnight Delivery (1998),Comedy|Romance,teen|love story|love|teen movie|romantic comedy
2293,Shadrach (1998),Drama,original|segregation|death|story|slavery
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,kids and family|cartoon|animated|animation|computer animation
2295,"Impostors, The (1998)",Comedy,humorous|screwball comedy|hilarious|comedy|farce
2296,"Night at the Roxbury, A (1998)",Comedy,goofy|funniest movies|stupid|dumb|saturday night live
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,love|visually appealing|life & death|visually stunning|afterlife
2298,Strangeland (1998),Thriller,teens|kidnapping|bdsm|horror|amy smart
2299,"Battle of the Sexes, The (1959)",Comedy,original|scotland|adaptation|culture clash|suspense
2300,"Producers, The (1968)",Comedy,funniest movies|hilarious|quotable|broadway|comedy
2301,History of the World: Part I (1981),Comedy|Musical,hilarious|spoof|history|comedy|parody
2302,My Cousin Vinny (1992),Comedy,court|comedy|courtroom|lawyer|lawyers
2303,Nashville (1975),Drama|Musical,music|criterion|politics|political|oscar (best music - original song)
2304,Love Is the Devil (1998),Drama,biopic|dark|art|artist|artistic
2305,Slam (1998),Drama,gangs|marijuana|prison|drugs|independent film
2306,Holy Man (1998),Comedy,homeless|shopping|original|feel-good|comedy
2307,One Tough Cop (1998),Action|Crime,drama|corruption|true story|mafia|undercover cop
2310,"Mighty, The (1998)",Drama,touching|coming of age|unlikely friendships|disability|friendship
2311,2010: The Year We Make Contact (1984),Sci-Fi,space opera|sci-fi|science fiction|space travel|space
2312,Children of a Lesser God (1986),Drama,relationships|touching|oscar (best actress)|love story|disability
2313,"Elephant Man, The (1980)",Drama,black and white|biographical|imdb top 250|compassionate|lynch
2314,Beloved (1998),Drama,based on book|oscar (best editing)|book|adapted from:book|based on a book
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,scary|splatter|slasher|franchise|horror
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,love|magic|witches|witch|chick flick
2317,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy,comedy|predictable|quirky|original|pointless
2318,Happiness (1998),Comedy|Drama,social commentary|multiple storylines|dysfunctional family|loneliness|dark humor
2320,Apt Pupil (1998),Drama|Thriller,jews|based on a book|nazi|holocaust|nazis
2321,Pleasantville (1998),Comedy|Drama|Fantasy,alternate reality|1950s|original|utopia|allegory
2322,Soldier (1998),Action|Sci-Fi|War,action|scifi|futuristic|sci-fi|dystopic future
2323,"Cruise, The (1998)",Documentary,philosophical|weird|intimate|new york|new york city
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,world war ii|bittersweet|touching|oscar (best foreign language film)|holocaust
2325,Orgazmo (1997),Comedy,funny|male nudity|pornography|stupid as hell|comedy
2326,Shattered Image (1998),Drama|Thriller,erotic|sexualized violence|psychology|enigmatic|vengeance
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,witch|macabre|murder|horror|mummy
2328,Vampires (1998),Horror|Western,lone hero|goth|splatter|vampire|vampires
2329,American History X (1998),Crime|Drama,social commentary|imdb top 250|violence|powerful ending|race issues
2330,Hands on a Hard Body (1996),Comedy|Documentary,talky|eccentricity|original|texas|documentary
2331,Living Out Loud (1998),Comedy|Drama|Romance,nudity (topless - notable)|divorce|erotic|loneliness|relationships
2332,Belly (1998),Crime|Drama,gangsters|weed|drugs|gangster|hip hop
2333,Gods and Monsters (1998),Drama,great acting|gay|character study|homosexuality|gay character
2334,"Siege, The (1998)",Action|Thriller,surveillance|bombs|tom clancy|islam|terrorism
2335,"Waterboy, The (1998)",Comedy,goofy|sports|silly fun|football|comedy
2336,Elizabeth (1998),Drama,period piece|england|costume drama|history|historical
2337,Velvet Goldmine (1998),Drama,queer|gay character|music|awesome soundtrack|rock and roll
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,teen movie|teen|sequel|horror|slasher
2339,I'll Be Home For Christmas (1998),Comedy|Romance,original|predictable|family|holiday|christmas
2340,Meet Joe Black (1998),Romance,afterlife|love story|life & death|ghosts/afterlife|death
2341,Dancing at Lughnasa (1998),Drama,based on a play|relationships|irish|ireland|sisters
2342,Hard Core Logo (1996),Comedy|Drama,music|punk|independent film|fake documentary|rock and roll
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,runaway|golden palm|trains|train|prison escape
2345,Desert Bloom (1986),Drama,drama|family drama|coming of age|dysfunctional family|spelling bee
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,suspense|small town|paranoia|women|creepy
2347,"Pope of Greenwich Village, The (1984)",Drama,new york|great movie|gangster|gangsters|new york city
2348,Sid and Nancy (1986),Drama,drugs|drug abuse|punk|drug addiction|rock and roll
2349,Mona Lisa (1986),Comedy|Thriller,enigmatic|crime|london|criterion|prostitution
2350,Heart Condition (1990),Comedy,vengeance|comedy|gunfight|chase|ghosts
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,oscar (best actress)|imdb top 250|criterion|poignant|oscar (best foreign language film)
2352,"Big Chill, The (1983)",Comedy|Drama,suicide|good soundtrack|ensemble cast|friendship|unlikely friendships
2353,Enemy of the State (1998),Action|Thriller,spying|fast paced|conspiracy theory|conspiracy|surveillance
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,animated|kids and family|kids|animation|cartoon
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,pixar|animated|animation|pixar animation|computer animation
2356,Celebrity (1998),Comedy,midlife crisis|obsession|dialogue|original|independent film
2357,Central Station (Central do Brasil) (1998),Drama,touching|bittersweet|oscar (best actress)|compassionate|foreign
2358,Savior (1998),Drama|War,best war films|civil war|genocide|war|ethnic conflict
